message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=7.757398, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.782239670";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.706568, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.779081170";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.723511, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.768141879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.740455, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.766170337";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.689625, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.763510379";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.706568, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.752278045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.723511, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.750147962";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.672682, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.747086629";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.689625, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.736129879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.638795, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.715070462";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.655739, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.686215462";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.604909, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.683571129";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.621852, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.672073754";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.638795, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.670160712";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.587966, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.667752004";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.604909, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.656083212";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.621852, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.654208045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.571023, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.651303254";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.587966, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.640072754";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.604909, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.637099087";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.554079, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.636262795";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.571023, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.624093087";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.587966, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.622131878";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.537136, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.619763003";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.554079, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.608286587";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.571023, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.606128920";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.520193, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.604257295";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.537136, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.592135045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.554079, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.590196003";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.503250, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.588252420";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.520193, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.576165420";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.537136, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.574183170";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.486307, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.571219753";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.503250, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.561373170";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.520193, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.558183587";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.469363, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.555322462";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.486307, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.544572003";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.503250, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.541143462";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.452420, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.539081837";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.469363, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.528133128";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.486307, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.526226128";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.435477, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.523550295";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.452420, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.512112837";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.469363, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.510232837";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.418534, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.507318378";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.435477, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.496114753";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.452420, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.494168128";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.401591, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.492517920";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.418534, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.480095837";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.435477, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.479056920";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.384647, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.476929170";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.401591, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.464150337";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.418534, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.461218795";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.367704, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.460213003";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.384647, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.448376670";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.401591, y=-0.027146])";"30";"turtlesim1.sim";"1759169014.446185837";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.350761, y=-0.027146])";"30";"turtlesim3.sim";"1759169014.444627962";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=7.367704, y=-0.027146])";"30";"turtlesim2.sim";"1759169014.432228962";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.467675, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.325608250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.481456, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.308080042";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.467675, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.296059625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.495236, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.293692875";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.481456, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.280108833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.467675, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.278107625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.509017, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.276331292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.495236, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.264073292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.481456, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.262058167";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.522798, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.261682875";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.509017, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.248125833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.495236, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.246158583";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.536578, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.245059000";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.522798, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.232066417";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.509017, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.230224500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.550359, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.227262083";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.536578, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.216150625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.522798, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.214043333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.564139, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.213445667";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.550359, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.200177708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.536578, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.198226917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.577920, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.195573958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.564139, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.184152292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.550359, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.182201750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.591700, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.179969917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.577920, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.168112958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.564139, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.166230292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.605481, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.163274708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.591700, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.152175625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.577920, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.150138958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.619261, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.148038667";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.605481, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.136448542";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.591700, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.134012667";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.633042, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.131257042";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.619261, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.120086458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.605481, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.118231250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.646822, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.115538458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.633042, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.104063958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.619261, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.102036708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.660603, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.100128292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.646822, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.088292583";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.633042, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.086242917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.674383, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.083307500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.660603, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.072263333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.646822, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.070344167";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.688164, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.069362500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.674383, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.056183583";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.660603, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.055236750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.701944, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.052061375";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.688164, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.040131250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.674383, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.038712917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.715725, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.036788958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.701944, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.024286458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.688164, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.023081625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.729506, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.019244583";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.715725, y=-0.028881])";"30";"turtlesim2.sim";"1759169007.008197667";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.701944, y=-0.028881])";"30";"turtlesim1.sim";"1759169007.005519917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.743286, y=-0.028881])";"30";"turtlesim3.sim";"1759169007.003273458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.729506, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.992111167";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.715725, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.990169917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.757067, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.987746292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.743286, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.976112125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.729506, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.974232125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.770847, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.971264417";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.757067, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.960173875";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.743286, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.958099042";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.784628, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.956550333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.770847, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.944091875";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.757067, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.943189958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.798408, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.941610708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.784628, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.928428416";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.770847, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.926094333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.812189, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.924776833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.798408, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.912108875";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.784628, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.910149833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.825969, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.907157083";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.812189, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.896091333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.798408, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.894228333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.839750, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.891296333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.825969, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.880155500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.812189, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.879213291";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.853530, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.876231250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.839750, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.864152916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.825969, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.862189666";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.867311, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.859749541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.853530, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.848507500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.839750, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.845114333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.881091, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.843128000";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.867311, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.832130750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.853530, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.830286500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.894872, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.828524000";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.881091, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.816198125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.867311, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.814243166";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.908652, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.811066958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.894872, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.800204750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.881091, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.798029833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.922433, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.796067541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.908652, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.784405041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.894872, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.782172541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.936214, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.780626125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.922433, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.768076875";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.908652, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.766275041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.949994, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.763315375";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.936214, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.752695916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.922433, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.749057833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.963775, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.747140291";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.949994, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.736082958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.936214, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.735156208";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.977555, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.731300916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.963775, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.720165708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.949994, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.718219708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.991336, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.716306833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.977555, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.704071708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.963775, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.702173416";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.005116, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.700613333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.991336, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.688109916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.977555, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.686261750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.018897, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.683301750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.005116, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.672082833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.991336, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.669511333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.032677, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.669020750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.018897, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.656094750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.005116, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.654188750";"./src/turtle.cpp:update:260"
